Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,SatisfactionScore,LoyaltyIndex,WorkloadScore,CareerGrowthRate,OverTimeRisk,TenureStabilityIndex,OverTimeXSatisfaction,StagnationRisk,IncomeVsExperience,DistanceXOverTime
34,Travel_Rarely,735,Sales,3,Below College,Medical,Very High,Female,75,Medium,2,Sales Executive,Very High,Married,8103,16495,3,Yes,12,Excellent,High,0,9.0,3,Good,4,2,0,1,1620.6,3.25,0.1,6,0.8,1,2.25,1,0.0,810.3,3
39,Travel_Rarely,360,Research & Development,23,Bachelor,Medical,High,Male,93,High,1,Research Scientist,Low,Single,3904,22154,0,No,13,Excellent,Low,0,6.0,2,Better,5,2,0,3,650.6666666666666,2.0,0.42857142857142855,6,0.8333333333333334,0,6.0,0,0.0,557.7142857142857,0
32,Travel_Frequently,238,Research & Development,5,College,Life Sciences,Low,Female,47,Very High,1,Research Scientist,High,Single,2432,15318,3,Yes,14,Excellent,Low,0,8.0,2,Better,4,1,0,3,486.4,2.0,0.3333333333333333,8,0.8,1,2.0,2,0.0,270.22222222222223,5
33,Travel_Rarely,134,Research & Development,2,Bachelor,Life Sciences,High,Male,90,High,1,Research Scientist,Very High,Single,2500,10515,0,No,14,Excellent,Low,0,4.0,2,Best,3,1,0,2,625.0,3.0,0.4,6,0.75,0,4.0,0,0.0,500.0,0
38,Travel_Rarely,243,Sales,7,Master,Marketing,Very High,Female,46,Medium,2,Sales Executive,Very High,Single,4028,7791,0,No,20,Outstanding,Low,0,8.0,2,Better,7,7,0,5,503.5,3.0,0.5555555555555556,4,0.875,0,8.0,0,0.0,447.55555555555554,0
45,Travel_Rarely,1448,Research & Development,29,Bachelor,Technical Degree,Medium,Male,55,High,3,Manufacturing Director,Very High,Married,9380,14720,4,Yes,18,Excellent,Very High,2,10.0,4,Best,3,1,1,2,2345.0,3.5,0.18181818181818182,12,0.5,1,2.0,1,0.25,852.7272727272727,29
39,Travel_Frequently,711,Research & Development,4,Bachelor,Medical,Low,Female,81,High,2,Manufacturing Director,High,Single,5042,3140,0,No,13,Excellent,Very High,0,10.0,2,Bad,9,2,3,8,504.2,2.25,0.7272727272727273,6,0.6,0,10.0,0,0.3,458.3636363636364,0
56,Travel_Rarely,713,Research & Development,8,Bachelor,Life Sciences,High,Female,67,High,1,Research Scientist,Low,Divorced,4257,13939,4,Yes,18,Excellent,High,1,19.0,3,Better,2,2,2,2,1419.0,2.5,0.1,9,0.0,1,3.8,4,0.6666666666666666,212.85,8
46,Travel_Rarely,1485,Research & Development,18,Bachelor,Medical,High,Female,87,High,2,Manufacturing Director,High,Divorced,4810,26314,2,No,14,Excellent,High,1,19.0,5,Good,10,7,0,8,437.27272727272725,2.75,0.4,15,0.9090909090909091,0,6.333333333333333,0,0.0,240.5,0
33,Travel_Frequently,515,Research & Development,1,College,Life Sciences,Low,Female,98,High,3,Research Director,Very High,Single,13458,15146,1,Yes,12,Excellent,High,0,15.0,1,Better,15,14,8,12,841.125,2.75,0.75,3,0.4375,1,7.5,1,0.5,841.125,1
53,Travel_Rarely,1376,Sales,2,College,Medical,High,Male,45,High,4,Manager,High,Divorced,14852,13938,6,No,13,Excellent,High,1,22.0,3,Best,17,13,15,2,825.1111111111111,3.25,0.08695652173913043,9,0.1111111111111111,0,3.142857142857143,0,0.8333333333333334,645.7391304347826,0
30,Travel_Rarely,317,Research & Development,2,Bachelor,Life Sciences,High,Female,43,Low,2,Manufacturing Director,Very High,Single,6091,24793,2,No,20,Outstanding,High,0,11.0,2,Better,5,4,0,2,1015.1666666666666,3.25,0.16666666666666666,2,0.8333333333333334,0,3.6666666666666665,0,0.0,507.5833333333333,0
47,Travel_Rarely,1482,Research & Development,5,Doctor,Life Sciences,Very High,Male,42,High,5,Research Director,High,Married,16581,16375,4,No,11,Excellent,Medium,1,21.0,2,Better,3,2,1,1,4145.25,3.0,0.045454545454545456,6,0.5,0,4.2,0,0.25,753.6818181818181,0
25,Travel_Rarely,810,Sales,8,Bachelor,Life Sciences,Very High,Male,57,Very High,2,Sales Executive,Medium,Married,4851,15678,0,No,22,Outstanding,High,1,4.0,4,Better,3,2,1,2,1212.75,3.0,0.4,16,0.5,0,4.0,0,0.25,970.2,0
28,Travel_Rarely,329,Research & Development,24,Bachelor,Medical,High,Male,51,High,1,Laboratory Technician,Medium,Married,2408,7324,1,Yes,17,Excellent,High,3,1.0,3,Better,1,1,0,0,1204.0,2.75,0.0,9,0.5,1,0.5,3,0.0,1204.0,24
35,Travel_Rarely,556,Research & Development,23,College,Life Sciences,Medium,Male,50,Medium,2,Manufacturing Director,High,Married,5916,15497,3,Yes,13,Excellent,Low,0,8.0,1,Better,1,0,0,1,2958.0,2.25,0.1111111111111111,2,0.5,1,2.0,2,0.0,657.3333333333334,23
43,Travel_Frequently,957,Research & Development,28,Bachelor,Medical,Medium,Female,72,Very High,1,Research Scientist,High,Single,4739,16090,4,No,12,Excellent,Very High,0,18.0,2,Better,3,2,1,2,1184.75,3.0,0.10526315789473684,8,0.5,0,3.6,0,0.25,249.42105263157896,0
43,Travel_Rarely,1001,Research & Development,7,Bachelor,Life Sciences,High,Female,43,High,3,Healthcare Representative,Low,Married,9985,9262,8,No,16,Excellent,Low,1,10.0,1,Good,1,0,0,0,4992.5,1.75,0.0,3,0.5,0,1.1111111111111112,0,0.0,907.7272727272727,0
46,Travel_Rarely,261,Research & Development,21,College,Medical,Very High,Female,66,High,2,Healthcare Representative,Medium,Married,8926,10842,4,No,22,Outstanding,Very High,1,13.0,2,Best,9,7,3,7,892.6,3.5,0.5,6,0.6,0,2.6,0,0.3,637.5714285714286,0
22,Travel_Rarely,1136,Research & Development,5,Bachelor,Life Sciences,Very High,Male,60,Very High,1,Research Scientist,Medium,Divorced,2328,12392,1,Yes,16,Excellent,Low,1,4.0,2,Good,4,2,2,2,465.6,2.25,0.4,8,0.4,1,2.0,3,0.4,465.6,5
42,Travel_Rarely,647,Sales,4,Master,Marketing,Medium,Male,45,High,2,Sales Executive,Low,Single,5155,2253,7,No,13,Excellent,Very High,0,9.0,3,Best,6,4,1,5,736.4285714285714,2.75,0.5,9,0.7142857142857143,0,1.125,0,0.14285714285714285,515.5,0
34,Travel_Rarely,1130,Research & Development,3,Bachelor,Life Sciences,Very High,Female,66,High,2,Research Scientist,Medium,Divorced,5433,19332,1,No,12,Excellent,High,1,11.0,2,Better,11,8,7,9,452.75,3.0,0.75,6,0.3333333333333333,0,5.5,0,0.5833333333333334,452.75,0
48,Travel_Rarely,1469,Research & Development,20,Master,Medical,Very High,Male,51,High,1,Research Scientist,High,Married,2259,5543,4,No,17,Excellent,Low,2,13.0,2,Good,0,0,0,0,2259.0,2.5,0.0,6,0.0,0,2.6,0,0.0,161.35714285714286,0
34,Travel_Frequently,653,Research & Development,10,Master,Technical Degree,Very High,Male,92,Medium,2,Healthcare Representative,High,Married,5063,15332,1,No,14,Excellent,Medium,1,8.0,3,Good,8,2,7,7,562.5555555555555,2.75,0.7777777777777778,6,0.1111111111111111,0,4.0,0,0.7777777777777778,562.5555555555555,0
55,Travel_Rarely,111,Sales,1,College,Life Sciences,Low,Male,70,High,3,Sales Executive,Very High,Married,10239,18092,3,No,14,Excellent,Very High,1,24.0,4,Better,1,0,1,0,5119.5,3.0,0.0,12,0.0,0,6.0,0,0.5,409.56,0
47,Travel_Rarely,1180,Research & Development,25,Bachelor,Medical,Low,Male,84,High,3,Healthcare Representative,High,Single,8633,13084,2,No,23,Outstanding,Medium,0,25.0,3,Better,17,14,12,11,479.6111111111111,2.25,0.4230769230769231,9,0.2777777777777778,0,8.333333333333334,0,0.6666666666666666,332.03846153846155,0
52,Non-Travel,715,Research & Development,19,Master,Medical,Very High,Male,41,High,1,Research Scientist,Very High,Married,4258,26589,0,No,18,Excellent,Low,1,5.0,3,Better,4,3,1,2,851.6,3.0,0.3333333333333333,9,0.6,0,5.0,0,0.2,709.6666666666666,0
20,Travel_Rarely,727,Sales,9,Below College,Life Sciences,Very High,Male,54,High,1,Sales Representative,Low,Single,2728,21082,1,No,11,Excellent,Low,0,2.0,3,Better,2,2,0,2,909.3333333333334,2.25,0.6666666666666666,9,0.6666666666666666,0,1.0,0,0.0,909.3333333333334,0
35,Travel_Rarely,1137,Research & Development,21,Below College,Life Sciences,Very High,Female,51,High,2,Healthcare Representative,Very High,Married,4014,19170,1,Yes,25,Outstanding,Very High,1,10.0,2,Bad,10,6,0,7,364.90909090909093,3.25,0.6363636363636364,6,0.9090909090909091,1,5.0,1,0.0,364.90909090909093,21
44,Travel_Rarely,1459,Research & Development,10,Master,Other,Very High,Male,41,High,2,Healthcare Representative,Very High,Married,6465,19121,2,Yes,13,Excellent,Very High,0,9.0,5,Best,4,2,1,3,1293.0,4.0,0.3,15,0.6,1,3.0,1,0.2,646.5,10
23,Travel_Rarely,885,Research & Development,4,Bachelor,Medical,Low,Male,58,Very High,1,Research Scientist,Low,Married,2819,8544,2,No,16,Excellent,Low,1,5.0,3,Best,3,2,0,2,704.75,1.75,0.3333333333333333,12,0.75,0,1.6666666666666667,0,0.0,469.8333333333333,0
38,Travel_Rarely,201,Research & Development,10,Bachelor,Medical,Medium,Female,99,Low,3,Research Director,High,Married,13206,3376,3,No,12,Excellent,Low,1,20.0,3,Better,18,16,1,11,695.0526315789474,2.25,0.5238095238095238,3,0.8947368421052632,0,5.0,0,0.05263157894736842,628.8571428571429,0
45,Travel_Rarely,1038,Research & Development,20,Bachelor,Medical,Medium,Male,95,Low,3,Healthcare Representative,Low,Divorced,10851,19863,2,Yes,18,Excellent,Medium,1,24.0,2,Better,7,7,0,7,1356.375,2.0,0.28,2,0.875,1,8.0,4,0.0,434.04,20
32,Travel_Rarely,964,Sales,1,College,Life Sciences,Low,Male,34,Low,2,Sales Executive,Medium,Single,6735,12147,6,No,15,Excellent,Medium,0,10.0,2,Better,0,0,0,0,6735.0,2.0,0.0,2,0.0,0,1.4285714285714286,0,0.0,612.2727272727273,0
40,Travel_Rarely,575,Sales,22,College,Marketing,High,Male,68,Medium,2,Sales Executive,High,Married,6380,6110,2,Yes,12,Excellent,Low,2,8.0,6,Better,6,4,1,0,911.4285714285714,2.5,0.0,12,0.7142857142857143,1,2.6666666666666665,2,0.14285714285714285,708.8888888888889,22
35,Travel_Rarely,1361,Sales,17,Master,Life Sciences,High,Male,94,High,2,Sales Executive,Low,Married,8966,21026,3,Yes,15,Excellent,Very High,3,15.0,2,Better,7,7,1,7,1120.75,2.75,0.4375,6,0.75,1,3.75,4,0.125,560.375,17
53,Travel_Rarely,346,Research & Development,6,Bachelor,Life Sciences,Very High,Male,86,High,2,Laboratory Technician,Very High,Single,2450,10919,2,No,17,Excellent,Very High,0,19.0,4,Better,2,2,2,2,816.6666666666666,3.75,0.1,12,0.0,0,6.333333333333333,0,0.6666666666666666,122.5,0
32,Travel_Rarely,604,Sales,8,Bachelor,Medical,High,Male,56,Very High,2,Sales Executive,Very High,Married,6209,11693,1,No,15,Excellent,High,2,10.0,4,Best,10,7,0,8,564.4545454545455,3.5,0.7272727272727273,16,0.9090909090909091,0,5.0,0,0.0,564.4545454545455,0
34,Travel_Rarely,704,Sales,28,Bachelor,Marketing,Very High,Female,95,Medium,2,Sales Executive,High,Married,6712,8978,1,No,21,Outstanding,Very High,2,8.0,2,Better,8,7,1,7,745.7777777777778,3.5,0.7777777777777778,4,0.7777777777777778,0,4.0,0,0.1111111111111111,745.7777777777778,0
27,Travel_Rarely,1157,Research & Development,17,Bachelor,Technical Degree,High,Male,51,High,1,Research Scientist,Medium,Married,3058,13364,0,Yes,16,Excellent,Very High,1,6.0,3,Good,5,2,1,1,509.6666666666667,2.75,0.14285714285714285,9,0.6666666666666666,1,6.0,3,0.16666666666666666,436.85714285714283,17
42,Travel_Frequently,748,Research & Development,9,College,Medical,Low,Female,74,High,1,Laboratory Technician,Very High,Single,3673,16458,1,No,13,Excellent,High,0,12.0,3,Better,12,9,5,8,282.53846153846155,2.75,0.6153846153846154,9,0.5384615384615384,0,6.0,0,0.38461538461538464,282.53846153846155,0
28,Travel_Frequently,783,Sales,1,College,Life Sciences,High,Male,42,Medium,2,Sales Executive,Very High,Married,6834,19255,1,Yes,12,Excellent,High,1,7.0,2,Better,7,7,0,7,854.25,3.25,0.875,4,0.875,1,3.5,1,0.0,854.25,1
45,Travel_Rarely,194,Research & Development,9,Bachelor,Life Sciences,Medium,Male,60,High,2,Laboratory Technician,Medium,Divorced,2348,10901,8,No,18,Excellent,High,1,20.0,2,Bad,17,9,0,15,130.44444444444446,2.0,0.7142857142857143,6,0.9444444444444444,0,2.2222222222222223,0,0.0,111.80952380952381,0
40,Travel_Rarely,616,Research & Development,2,College,Life Sciences,High,Female,99,High,1,Laboratory Technician,Low,Married,3377,25605,4,No,17,Excellent,Very High,1,7.0,5,Good,4,3,0,2,675.4,2.5,0.25,15,0.8,0,1.4,0,0.0,422.125,0
52,Travel_Rarely,258,Research & Development,8,Master,Other,High,Female,54,High,1,Laboratory Technician,Low,Married,2950,17363,9,No,13,Excellent,High,0,12.0,2,Bad,5,4,0,4,491.6666666666667,2.0,0.3076923076923077,6,0.8333333333333334,0,1.2,0,0.0,226.92307692307693,0
18,Non-Travel,1124,Research & Development,1,Bachelor,Life Sciences,Very High,Female,97,High,1,Laboratory Technician,Very High,Single,1611,19305,1,No,15,Excellent,High,0,0.0,5,Best,0,0,0,0,1611.0,3.75,0.0,15,0.0,0,0.0,0,0.0,1611.0,0
35,Travel_Rarely,817,Research & Development,1,Bachelor,Medical,Very High,Female,60,Medium,2,Laboratory Technician,Very High,Married,5363,10846,0,No,12,Excellent,Medium,1,10.0,0,Better,9,7,0,0,536.3,3.25,0.0,0,0.9,0,10.0,0,0.0,487.54545454545456,0
46,Travel_Rarely,150,Research & Development,2,Master,Technical Degree,Very High,Male,60,High,2,Manufacturing Director,Very High,Divorced,7379,17433,2,No,11,Excellent,High,1,12.0,3,Good,6,3,1,4,1054.142857142857,3.25,0.3076923076923077,9,0.7142857142857143,0,4.0,0,0.14285714285714285,567.6153846153846,0
42,Travel_Rarely,269,Research & Development,2,Bachelor,Medical,Very High,Female,56,Medium,1,Laboratory Technician,Low,Divorced,2593,8007,0,Yes,11,Excellent,High,1,10.0,4,Better,9,6,7,8,259.3,2.75,0.7272727272727273,8,0.2,1,10.0,4,0.7,235.72727272727272,2
34,Travel_Rarely,829,Human Resources,3,College,Human Resources,High,Male,88,High,1,Human Resources,Very High,Married,3737,2243,0,No,19,Excellent,High,1,4.0,1,Bad,3,2,0,2,934.25,2.75,0.4,3,0.75,0,4.0,0,0.0,747.4,0
42,Travel_Rarely,1059,Research & Development,9,College,Other,Very High,Male,93,Medium,5,Manager,Very High,Single,16581,26362,8,No,22,Outstanding,Very High,0,24.0,2,Better,1,0,0,1,8290.5,3.75,0.04,4,0.5,0,2.6666666666666665,0,0.0,663.24,0
53,Travel_Rarely,868,Sales,8,Bachelor,Marketing,Low,Male,73,High,4,Sales Executive,Very High,Married,11836,22789,5,No,14,Excellent,High,1,28.0,3,Better,2,0,2,2,3945.3333333333335,2.75,0.06896551724137931,9,0.0,0,4.666666666666667,0,0.6666666666666666,408.13793103448273,0
30,Travel_Rarely,1339,Sales,5,Bachelor,Life Sciences,Medium,Female,41,High,3,Sales Executive,Very High,Married,9419,8053,2,No,12,Excellent,High,1,12.0,2,Better,10,9,7,4,856.2727272727273,3.0,0.3076923076923077,6,0.2727272727272727,0,4.0,0,0.6363636363636364,724.5384615384615,0
54,Travel_Rarely,548,Research & Development,8,Master,Life Sciences,High,Female,42,High,2,Laboratory Technician,High,Single,3780,23428,7,No,11,Excellent,High,0,19.0,3,Better,1,0,0,0,1890.0,3.0,0.0,9,0.5,0,2.375,0,0.0,189.0,0
31,Travel_Rarely,746,Research & Development,8,Master,Life Sciences,High,Female,61,High,2,Manufacturing Director,Very High,Single,4424,20682,1,No,23,Outstanding,Very High,0,11.0,2,Better,11,7,1,8,368.6666666666667,3.5,0.6666666666666666,6,0.8333333333333334,0,5.5,0,0.08333333333333333,368.6666666666667,0
29,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,Very High,Male,59,High,1,Laboratory Technician,Low,Single,2062,19384,3,No,14,Excellent,Medium,0,11.0,2,Better,3,2,1,2,515.5,2.5,0.16666666666666666,6,0.5,0,2.75,0,0.25,171.83333333333334,0
31,Non-Travel,325,Research & Development,5,Bachelor,Medical,Medium,Male,74,High,2,Manufacturing Director,Low,Single,9936,3787,0,No,19,Excellent,Medium,0,10.0,2,Better,9,4,1,7,993.6,2.0,0.6363636363636364,6,0.8,0,10.0,0,0.1,903.2727272727273,0
31,Travel_Rarely,1332,Research & Development,11,College,Medical,High,Male,80,High,2,Healthcare Representative,Low,Married,6833,17089,1,Yes,12,Excellent,Very High,0,6.0,2,Good,6,5,0,1,976.1428571428571,2.5,0.14285714285714285,6,0.8571428571428571,1,3.0,4,0.0,976.1428571428571,11
33,Travel_Frequently,1303,Research & Development,7,College,Life Sciences,Very High,Male,36,High,2,Healthcare Representative,High,Divorced,5968,18079,1,No,20,Outstanding,High,3,9.0,2,Better,9,7,2,8,596.8,3.25,0.8,6,0.7,0,4.5,0,0.2,596.8,0
20,Travel_Rarely,129,Research & Development,4,Bachelor,Technical Degree,Low,Male,84,High,1,Laboratory Technician,Low,Single,2973,13008,1,No,19,Excellent,Medium,0,1.0,2,Better,1,0,0,0,1486.5,1.75,0.0,6,0.5,0,0.5,0,0.0,1486.5,0
49,Travel_Rarely,1245,Research & Development,18,Master,Life Sciences,Very High,Male,58,Medium,5,Research Director,High,Divorced,16581,2125,1,Yes,17,Excellent,High,1,28.5,5,Better,18,9,0,9,872.6842105263158,3.25,0.3050847457627119,10,0.9473684210526315,1,14.25,2,0.0,562.0677966101695,18
49,Travel_Rarely,1261,Research & Development,7,Bachelor,Other,Medium,Male,31,Medium,3,Healthcare Representative,High,Single,10965,12066,8,No,24,Outstanding,High,0,26.0,2,Better,5,2,0,0,1827.5,2.75,0.0,4,0.8333333333333334,0,2.888888888888889,0,0.0,406.1111111111111,0
55,Travel_Frequently,135,Research & Development,18,Master,Medical,High,Male,62,High,2,Healthcare Representative,Medium,Married,6385,12992,3,Yes,14,Excellent,Very High,2,17.0,3,Better,8,7,6,7,709.4444444444445,3.0,0.3888888888888889,9,0.2222222222222222,1,4.25,3,0.6666666666666666,354.72222222222223,18
24,Travel_Rarely,1127,Research & Development,18,Below College,Life Sciences,Medium,Male,52,High,1,Laboratory Technician,High,Married,2774,13257,0,No,12,Excellent,High,1,6.0,2,Better,5,3,1,2,462.3333333333333,2.75,0.2857142857142857,6,0.6666666666666666,0,6.0,0,0.16666666666666666,396.2857142857143,0
58,Travel_Rarely,601,Research & Development,7,Master,Medical,High,Female,53,Medium,3,Manufacturing Director,Low,Married,10008,12023,7,Yes,14,Excellent,Very High,0,28.5,0,Good,10,9,5,9,909.8181818181819,2.5,0.3050847457627119,0,0.45454545454545453,1,3.5625,4,0.45454545454545453,339.2542372881356,7
33,Travel_Rarely,654,Research & Development,5,Bachelor,Life Sciences,Very High,Male,34,Medium,3,Healthcare Representative,Very High,Divorced,7119,21214,4,No,15,Excellent,High,1,9.0,2,Better,3,2,1,2,1779.75,3.5,0.2,4,0.5,0,1.8,0,0.25,711.9,0
37,Non-Travel,1413,Research & Development,5,College,Technical Degree,High,Male,84,Very High,1,Laboratory Technician,High,Single,3500,25470,0,No,14,Excellent,Low,0,7.0,2,Bad,6,5,1,3,500.0,2.0,0.375,8,0.7142857142857143,0,7.0,0,0.14285714285714285,437.5,0
37,Travel_Rarely,290,Research & Development,21,Bachelor,Life Sciences,Medium,Male,65,Very High,1,Research Scientist,Low,Married,3564,22977,1,Yes,12,Excellent,Low,1,8.0,3,Good,8,7,1,7,396.0,1.5,0.7777777777777778,12,0.7777777777777778,1,4.0,4,0.1111111111111111,396.0,21
24,Travel_Rarely,1476,Sales,4,Below College,Medical,Very High,Female,42,High,2,Sales Executive,High,Married,4162,15211,1,Yes,12,Excellent,High,2,5.0,3,Better,5,4,0,3,693.6666666666666,3.25,0.5,9,0.8333333333333334,1,2.5,2,0.0,693.6666666666666,4
58,Non-Travel,390,Research & Development,1,Master,Life Sciences,Very High,Male,32,Low,2,Healthcare Representative,High,Divorced,5660,17056,2,Yes,13,Excellent,Very High,1,12.0,2,Better,5,3,1,2,943.3333333333334,3.5,0.15384615384615385,2,0.6666666666666666,1,4.0,2,0.16666666666666666,435.38461538461536,1
32,Travel_Frequently,1125,Research & Development,16,Below College,Life Sciences,Medium,Female,72,Low,1,Research Scientist,Low,Single,3919,4681,1,Yes,22,Outstanding,Medium,0,10.0,5,Better,10,2,6,7,356.27272727272725,2.0,0.6363636363636364,5,0.36363636363636365,1,5.0,4,0.5454545454545454,356.27272727272725,16
20,Travel_Frequently,769,Sales,9,Bachelor,Marketing,Very High,Female,54,High,1,Sales Representative,Very High,Single,2323,17205,1,Yes,14,Excellent,Medium,0,2.0,3,Better,2,2,0,2,774.3333333333334,3.25,0.6666666666666666,9,0.6666666666666666,1,1.0,1,0.0,774.3333333333334,9
43,Travel_Frequently,394,Sales,26,College,Life Sciences,High,Male,92,High,4,Manager,Very High,Married,16581,19494,1,Yes,12,Excellent,Very High,2,25.0,3,Best,18,12,4,12,872.6842105263158,3.75,0.46153846153846156,9,0.7368421052631579,1,12.5,1,0.21052631578947367,637.7307692307693,26
33,Travel_Rarely,217,Sales,10,Master,Marketing,Medium,Male,43,High,2,Sales Executive,High,Single,5487,10410,1,No,14,Excellent,Medium,0,10.0,2,Good,10,4,0,9,498.8181818181818,2.25,0.8181818181818182,6,0.9090909090909091,0,5.0,0,0.0,498.8181818181818,0
33,Travel_Rarely,211,Sales,16,Bachelor,Life Sciences,Low,Female,74,High,3,Sales Executive,Low,Single,8564,10092,2,Yes,20,Outstanding,High,0,11.0,2,Good,0,0,0,0,8564.0,1.75,0.0,6,0.0,1,3.6666666666666665,4,0.0,713.6666666666666,16
32,Travel_Rarely,906,Sales,7,Bachelor,Life Sciences,Very High,Male,91,Medium,2,Sales Executive,High,Married,5484,16985,1,No,14,Excellent,High,1,13.0,3,Good,13,8,4,8,391.7142857142857,3.0,0.5714285714285714,6,0.6428571428571429,0,6.5,0,0.2857142857142857,391.7142857142857,0
54,Travel_Frequently,1050,Research & Development,11,Master,Medical,Medium,Female,87,High,4,Manager,Very High,Divorced,16032,24456,3,No,20,Outstanding,Low,1,26.0,2,Better,14,9,1,12,1068.8,2.5,0.4444444444444444,6,0.8666666666666667,0,6.5,0,0.06666666666666667,593.7777777777778,0
31,Travel_Rarely,329,Research & Development,1,College,Life Sciences,Very High,Male,98,Medium,1,Laboratory Technician,Low,Married,2218,16193,1,No,12,Excellent,High,1,4.0,3,Better,4,2,3,2,443.6,2.75,0.4,6,0.2,0,2.0,0,0.6,443.6,0
31,Travel_Frequently,703,Sales,2,Bachelor,Life Sciences,High,Female,90,Medium,1,Sales Representative,Very High,Single,2785,11882,7,No,14,Excellent,High,0,3.0,3,Best,1,0,0,0,1392.5,3.5,0.0,6,0.5,0,0.375,0,0.0,696.25,0
42,Travel_Rarely,1210,Research & Development,2,Bachelor,Medical,High,Male,68,Medium,1,Laboratory Technician,Medium,Married,4841,24052,4,No,14,Excellent,Medium,1,4.0,3,Better,1,0,0,0,2420.5,2.5,0.0,6,0.5,0,0.8,0,0.0,968.2,0
42,Travel_Rarely,419,Sales,12,Master,Marketing,Medium,Male,77,High,2,Sales Executive,Very High,Divorced,5087,2900,3,Yes,12,Excellent,High,2,14.0,4,Better,0,0,0,0,5087.0,3.0,0.0,12,0.0,1,3.5,1,0.0,339.1333333333333,12
